WellID,Row,Column,Field,ID,Line,Treatment,TreatmentConcentration,RealSet,CLASS,PATH_Crop_Nuc
K11,11,11,6,126,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\126.tif
K11,11,11,6,127,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\127.tif
K11,11,11,6,128,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\128.tif
K11,11,11,6,129,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\129.tif
K11,11,11,6,130,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\130.tif
K11,11,11,6,131,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\131.tif
K11,11,11,6,132,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\132.tif
K11,11,11,6,133,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\133.tif
K11,11,11,6,134,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\134.tif
K11,11,11,6,135,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\135.tif
K11,11,11,6,136,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\136.tif
K11,11,11,6,137,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\137.tif
K11,11,11,6,138,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\138.tif
K11,11,11,6,139,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\139.tif
K11,11,11,6,140,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\140.tif
K11,11,11,6,141,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\141.tif
K11,11,11,6,142,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\142.tif
K11,11,11,6,144,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011006\144.tif
K11,11,11,11,3,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\3.tif
K11,11,11,11,4,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\4.tif
K11,11,11,11,5,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\5.tif
K11,11,11,11,6,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\6.tif
K11,11,11,11,7,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\7.tif
K11,11,11,11,8,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\8.tif
K11,11,11,11,9,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\9.tif
K11,11,11,11,10,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\10.tif
K11,11,11,11,11,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\11.tif
K11,11,11,11,12,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\12.tif
K11,11,11,11,13,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\13.tif
K11,11,11,11,15,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\15.tif
K11,11,11,11,16,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\16.tif
K11,11,11,11,17,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\17.tif
K11,11,11,11,18,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\18.tif
K11,11,11,11,19,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\19.tif
K11,11,11,11,20,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\20.tif
K11,11,11,11,21,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\21.tif
K11,11,11,11,22,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\22.tif
K11,11,11,11,23,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\23.tif
K11,11,11,11,25,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\25.tif
K11,11,11,11,26,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\26.tif
K11,11,11,11,27,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\27.tif
K11,11,11,11,28,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\28.tif
K11,11,11,11,29,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\29.tif
K11,11,11,11,30,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\30.tif
K11,11,11,11,31,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\31.tif
K11,11,11,11,32,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\32.tif
K11,11,11,11,33,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\33.tif
K11,11,11,11,34,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\34.tif
K11,11,11,11,36,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\36.tif
K11,11,11,11,37,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\37.tif
K11,11,11,11,38,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\38.tif
K11,11,11,11,39,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\39.tif
K11,11,11,11,40,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\40.tif
K11,11,11,11,41,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\41.tif
K11,11,11,11,42,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\42.tif
K11,11,11,11,43,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\43.tif
K11,11,11,11,44,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\44.tif
K11,11,11,11,45,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\45.tif
K11,11,11,11,46,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\46.tif
K11,11,11,11,47,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\47.tif
K11,11,11,11,48,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\48.tif
K11,11,11,11,49,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\49.tif
K11,11,11,11,50,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\50.tif
K11,11,11,11,51,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\51.tif
K11,11,11,11,52,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\52.tif
K11,11,11,11,53,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\53.tif
K11,11,11,11,54,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\54.tif
K11,11,11,11,55,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\55.tif
K11,11,11,11,56,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\56.tif
K11,11,11,11,57,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\57.tif
K11,11,11,11,58,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\58.tif
K11,11,11,11,59,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\59.tif
K11,11,11,11,60,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\60.tif
K11,11,11,11,61,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\61.tif
K11,11,11,11,62,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\62.tif
K11,11,11,11,63,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\63.tif
K11,11,11,11,64,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\64.tif
K11,11,11,11,65,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\65.tif
K11,11,11,11,66,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\66.tif
K11,11,11,11,67,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\67.tif
K11,11,11,11,68,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\68.tif
K11,11,11,11,69,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\69.tif
K11,11,11,11,70,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\70.tif
K11,11,11,11,71,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\71.tif
K11,11,11,11,72,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\72.tif
K11,11,11,11,73,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\73.tif
K11,11,11,11,74,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\74.tif
K11,11,11,11,75,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\75.tif
K11,11,11,11,76,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\76.tif
K11,11,11,11,77,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\77.tif
K11,11,11,11,78,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\78.tif
K11,11,11,11,79,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\79.tif
K11,11,11,11,80,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\80.tif
K11,11,11,11,81,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\81.tif
K11,11,11,11,82,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\82.tif
K11,11,11,11,83,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\83.tif
K11,11,11,11,84,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\84.tif
K11,11,11,11,85,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\85.tif
K11,11,11,11,86,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\86.tif
K11,11,11,11,87,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\87.tif
K11,11,11,11,88,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\88.tif
K11,11,11,11,89,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\89.tif
K11,11,11,11,90,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\90.tif
K11,11,11,11,91,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\91.tif
K11,11,11,11,92,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\92.tif
K11,11,11,11,93,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\93.tif
K11,11,11,11,94,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\94.tif
K11,11,11,11,95,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\95.tif
K11,11,11,11,96,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\96.tif
K11,11,11,11,97,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\97.tif
K11,11,11,11,98,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\98.tif
K11,11,11,11,99,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\99.tif
K11,11,11,11,100,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\100.tif
K11,11,11,11,101,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\101.tif
K11,11,11,11,102,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\102.tif
K11,11,11,11,103,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\103.tif
K11,11,11,11,104,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\104.tif
K11,11,11,11,105,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\105.tif
K11,11,11,11,106,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\106.tif
K11,11,11,11,108,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\108.tif
K11,11,11,11,109,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\109.tif
K11,11,11,11,110,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\110.tif
K11,11,11,11,111,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\111.tif
K11,11,11,11,113,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\113.tif
K11,11,11,11,114,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\114.tif
K11,11,11,11,115,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\115.tif
K11,11,11,11,116,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\116.tif
K11,11,11,11,117,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\117.tif
K11,11,11,11,118,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\118.tif
K11,11,11,11,119,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\119.tif
K11,11,11,11,120,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\120.tif
K11,11,11,11,121,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\121.tif
K11,11,11,11,122,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\122.tif
K11,11,11,11,124,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\124.tif
K11,11,11,11,125,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\125.tif
K11,11,11,11,126,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\126.tif
K11,11,11,11,127,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\127.tif
K11,11,11,11,128,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\128.tif
K11,11,11,11,129,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\129.tif
K11,11,11,11,130,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\130.tif
K11,11,11,11,131,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\131.tif
K11,11,11,11,132,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\132.tif
K11,11,11,11,133,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\133.tif
K11,11,11,11,134,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\134.tif
K11,11,11,11,135,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\135.tif
K11,11,11,11,136,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\136.tif
K11,11,11,11,137,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011011\137.tif
K11,11,11,16,1,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\1.tif
K11,11,11,16,3,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\3.tif
K11,11,11,16,5,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\5.tif
K11,11,11,16,6,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\6.tif
K11,11,11,16,7,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\7.tif
K11,11,11,16,8,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\8.tif
K11,11,11,16,9,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\9.tif
K11,11,11,16,11,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\11.tif
K11,11,11,16,12,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\12.tif
K11,11,11,16,13,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\13.tif
K11,11,11,16,14,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\14.tif
K11,11,11,16,15,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\15.tif
K11,11,11,16,16,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\16.tif
K11,11,11,16,17,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\17.tif
K11,11,11,16,18,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\18.tif
K11,11,11,16,19,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\19.tif
K11,11,11,16,20,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\20.tif
K11,11,11,16,21,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\21.tif
K11,11,11,16,22,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\22.tif
K11,11,11,16,23,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\23.tif
K11,11,11,16,24,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\24.tif
K11,11,11,16,25,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\25.tif
K11,11,11,16,26,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\26.tif
K11,11,11,16,27,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\27.tif
K11,11,11,16,28,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\28.tif
K11,11,11,16,29,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\29.tif
K11,11,11,16,30,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\30.tif
K11,11,11,16,31,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\31.tif
K11,11,11,16,32,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\32.tif
K11,11,11,16,33,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\33.tif
K11,11,11,16,34,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\34.tif
K11,11,11,16,35,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\35.tif
K11,11,11,16,36,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\36.tif
K11,11,11,16,37,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\37.tif
K11,11,11,16,38,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\38.tif
K11,11,11,16,39,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\39.tif
K11,11,11,16,40,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\40.tif
K11,11,11,16,41,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\41.tif
K11,11,11,16,42,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\42.tif
K11,11,11,16,43,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\43.tif
K11,11,11,16,44,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\44.tif
K11,11,11,16,45,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\45.tif
K11,11,11,16,46,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\46.tif
K11,11,11,16,47,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\47.tif
K11,11,11,16,48,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\48.tif
K11,11,11,16,49,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\49.tif
K11,11,11,16,50,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\50.tif
K11,11,11,16,51,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\51.tif
K11,11,11,16,52,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\52.tif
K11,11,11,16,53,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\53.tif
K11,11,11,16,54,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\54.tif
K11,11,11,16,55,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\55.tif
K11,11,11,16,57,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\57.tif
K11,11,11,16,58,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\58.tif
K11,11,11,16,59,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\59.tif
K11,11,11,16,60,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\60.tif
K11,11,11,16,62,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\62.tif
K11,11,11,16,63,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\63.tif
K11,11,11,16,64,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\64.tif
K11,11,11,16,65,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\65.tif
K11,11,11,16,66,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\66.tif
K11,11,11,16,67,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\67.tif
K11,11,11,16,68,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\68.tif
K11,11,11,16,69,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\69.tif
K11,11,11,16,72,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\72.tif
K11,11,11,16,73,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\73.tif
K11,11,11,16,74,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\74.tif
K11,11,11,16,75,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\75.tif
K11,11,11,16,76,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\76.tif
K11,11,11,16,77,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\77.tif
K11,11,11,16,78,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\78.tif
K11,11,11,16,79,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\79.tif
K11,11,11,16,80,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\80.tif
K11,11,11,16,81,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\81.tif
K11,11,11,16,82,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\82.tif
K11,11,11,16,83,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\83.tif
K11,11,11,16,84,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\84.tif
K11,11,11,16,85,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\85.tif
K11,11,11,16,86,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\86.tif
K11,11,11,16,87,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\87.tif
K11,11,11,16,88,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\88.tif
K11,11,11,16,89,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\89.tif
K11,11,11,16,90,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\90.tif
K11,11,11,16,91,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\91.tif
K11,11,11,16,92,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\92.tif
K11,11,11,16,93,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\93.tif
K11,11,11,16,94,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\94.tif
K11,11,11,16,95,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\95.tif
K11,11,11,16,96,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\96.tif
K11,11,11,16,97,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\97.tif
K11,11,11,16,98,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\98.tif
K11,11,11,16,99,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\99.tif
K11,11,11,16,100,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\100.tif
K11,11,11,16,101,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\101.tif
K11,11,11,16,102,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\102.tif
K11,11,11,16,103,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\103.tif
K11,11,11,16,104,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\104.tif
K11,11,11,16,105,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\105.tif
K11,11,11,16,107,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\107.tif
K11,11,11,16,108,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\108.tif
K11,11,11,16,110,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\110.tif
K11,11,11,16,111,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\111.tif
K11,11,11,16,112,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\112.tif
K11,11,11,16,113,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\113.tif
K11,11,11,16,114,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\114.tif
K11,11,11,16,116,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\116.tif
K11,11,11,16,117,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\117.tif
K11,11,11,16,118,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\118.tif
K11,11,11,16,119,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\119.tif
K11,11,11,16,120,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\120.tif
K11,11,11,16,121,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\011011016\121.tif
